Machine ID,Machine,Time,Parameter,Value,Failure Status
4486,Backhoe_Loader,25:51.6,Air Filter Pressure Drop,169.14742618252816,0
2455,Backhoe_Loader,20:51.6,Air Filter Pressure Drop,-124.4357509,0
1296,Backhoe_Loader,36:51.6,Air Filter Pressure Drop,-5.06585005,0
8628,Backhoe_Loader,45:51.6,Air Filter Pressure Drop,341.8872378487384,0
6099,Backhoe_Loader,13:51.6,Air Filter Pressure Drop,48.22818998637089,0
9441,Backhoe_Loader,53:51.6,Air Filter Pressure Drop,109.97660639954259,0
1418,Backhoe_Loader,37:51.6,Air Filter Pressure Drop,47.67115836161585,0
9224,Backhoe_Loader,30:51.6,Air Filter Pressure Drop,9.393117614510935,0
9851,Backhoe_Loader,24:51.6,Air Filter Pressure Drop,-186.8495508,0
3796,Backhoe_Loader,23:51.6,Air Filter Pressure Drop,250.45809011413414,0
2829,Backhoe_Loader,11:51.6,Air Filter Pressure Drop,-35.62743622,0
9683,Backhoe_Loader,48:51.6,Air Filter Pressure Drop,-265.890563,0
5501,Backhoe_Loader,30:51.6,Air Filter Pressure Drop,132.94990993525425,0
5421,Backhoe_Loader,24:51.6,Air Filter Pressure Drop,-7.745277217,0
2994,Backhoe_Loader,05:51.6,Air Filter Pressure Drop,-179.7776113,0
7017,Backhoe_Loader,58:51.6,Air Filter Pressure Drop,162.4247465863688,0
8741,Backhoe_Loader,42:51.6,Air Filter Pressure Drop,-16.65655483,0
4459,Backhoe_Loader,27:51.6,Air Filter Pressure Drop,55.327226072424764,0
9983,Backhoe_Loader,23:51.6,Air Filter Pressure Drop,-31.78440308,0
7046,Backhoe_Loader,54:51.6,Air Filter Pressure Drop,55.260083592766186,0
5254,Backhoe_Loader,52:51.6,Air Filter Pressure Drop,37.78002122073283,0
1788,Backhoe_Loader,48:51.6,Air Filter Pressure Drop,-27.92946313,0
1767,Backhoe_Loader,06:51.6,Air Filter Pressure Drop,84.13078808235935,0
8012,Backhoe_Loader,52:51.6,Air Filter Pressure Drop,-142.6523376,0
8874,Backhoe_Loader,39:51.6,Air Filter Pressure Drop,-88.52042453,0
7205,Backhoe_Loader,33:51.6,Air Filter Pressure Drop,37.50071311194697,0
5187,Backhoe_Loader,05:51.6,Air Filter Pressure Drop,61.146762256757526,0
5494,Backhoe_Loader,38:51.6,Air Filter Pressure Drop,-33.13377062,0
2020,Backhoe_Loader,36:51.6,Air Filter Pressure Drop,-63.92655483,0
4494,Backhoe_Loader,48:51.6,Air Filter Pressure Drop,-39.24481563,0
8166,Backhoe_Loader,42:51.6,Air Filter Pressure Drop,32.34329521888403,0
3454,Backhoe_Loader,25:51.6,Air Filter Pressure Drop,-200.9296193,0
3281,Backhoe_Loader,04:51.6,Air Filter Pressure Drop,-68.86121275,0
7057,Backhoe_Loader,57:51.6,Air Filter Pressure Drop,97.75125001129649,0
7888,Backhoe_Loader,51:51.6,Air Filter Pressure Drop,5.229520727,0
6414,Backhoe_Loader,36:51.6,Air Filter Pressure Drop,-78.77474496,0
8867,Backhoe_Loader,27:51.6,Air Filter Pressure Drop,-53.60094618,0
2797,Backhoe_Loader,57:51.6,Air Filter Pressure Drop,21.906013965441275,0
4135,Backhoe_Loader,43:51.6,Air Filter Pressure Drop,3.951380285916933,0
2579,Backhoe_Loader,22:51.6,Air Filter Pressure Drop,29.03384888,0
9192,Backhoe_Loader,19:51.6,Air Filter Pressure Drop,-5.321879011,0
9594,Backhoe_Loader,52:51.6,Air Filter Pressure Drop,7.8937033491208854,0
5715,Backhoe_Loader,43:51.6,Air Filter Pressure Drop,43.757280112354735,0
9584,Backhoe_Loader,39:51.6,Air Filter Pressure Drop,-116.7659308,0
9775,Backhoe_Loader,38:51.6,Air Filter Pressure Drop,142.96923225226223,0
2657,Backhoe_Loader,07:51.6,Air Filter Pressure Drop,3.4161697695430315,0
2612,Backhoe_Loader,03:51.6,Air Filter Pressure Drop,-80.66465872,0
3501,Backhoe_Loader,01:51.6,Air Filter Pressure Drop,-100.2592017,0
9229,Backhoe_Loader,37:51.6,Air Filter Pressure Drop,102.42233888210579,0
1752,Backhoe_Loader,08:51.6,Air Filter Pressure Drop,158.29542905027776,0
4311,Backhoe_Loader,59:51.6,Air Filter Pressure Drop,-157.8262281,0
2332,Backhoe_Loader,47:51.6,Air Filter Pressure Drop,-132.567248,0
4315,Backhoe_Loader,28:51.6,Air Filter Pressure Drop,1.6402652007957375,0
2377,Backhoe_Loader,24:51.6,Air Filter Pressure Drop,81.63012475870846,0
3214,Backhoe_Loader,57:51.6,Air Filter Pressure Drop,21.826459342426972,0
3900,Backhoe_Loader,56:51.6,Air Filter Pressure Drop,125.91026986302134,0
2126,Backhoe_Loader,04:51.6,Air Filter Pressure Drop,86.61946339,0
9916,Backhoe_Loader,57:51.6,Air Filter Pressure Drop,-7.907003648,0
5998,Backhoe_Loader,41:51.6,Air Filter Pressure Drop,46.186608635528025,0
2797,Backhoe_Loader,35:51.6,Air Filter Pressure Drop,-39.11728345,0
1483,Backhoe_Loader,29:51.6,Air Filter Pressure Drop,87.59765770542015,0
2414,Backhoe_Loader,20:51.6,Air Filter Pressure Drop,50.19417492343506,0
6763,Backhoe_Loader,10:51.6,Air Filter Pressure Drop,122.04931737649476,0
4612,Backhoe_Loader,00:51.6,Air Filter Pressure Drop,177.40122147772243,0
2590,Backhoe_Loader,59:51.6,Air Filter Pressure Drop,34.08185299036401,0
4980,Backhoe_Loader,29:51.6,Air Filter Pressure Drop,60.053042745779564,0
2677,Backhoe_Loader,18:51.6,Air Filter Pressure Drop,-176.7890212,0
8984,Backhoe_Loader,17:51.6,Air Filter Pressure Drop,-121.7151198,0
9756,Backhoe_Loader,09:51.6,Air Filter Pressure Drop,-194.809369,0
9718,Backhoe_Loader,54:51.6,Air Filter Pressure Drop,-68.71473112,0
4275,Backhoe_Loader,43:51.6,Air Filter Pressure Drop,-133.6154087,0
6320,Backhoe_Loader,39:51.6,Air Filter Pressure Drop,-171.4101425,0
4289,Backhoe_Loader,36:51.6,Air Filter Pressure Drop,109.46151797988331,0
9354,Backhoe_Loader,24:51.6,Air Filter Pressure Drop,-66.47870056,0
7881,Backhoe_Loader,12:51.6,Air Filter Pressure Drop,-166.8563407,0
8431,Backhoe_Loader,45:51.6,Air Filter Pressure Drop,-23.53622734,0
4707,Backhoe_Loader,23:51.6,Air Filter Pressure Drop,130.61510534171376,0
2328,Backhoe_Loader,48:51.6,Air Filter Pressure Drop,-80.14659859,0
5409,Backhoe_Loader,16:51.6,Air Filter Pressure Drop,71.69747674176318,0
7519,Backhoe_Loader,48:51.6,Air Filter Pressure Drop,-147.0472281,0
2419,Backhoe_Loader,44:51.6,Air Filter Pressure Drop,257.1905222035011,0
7955,Backhoe_Loader,08:51.6,Air Filter Pressure Drop,-157.8462125,0
2911,Backhoe_Loader,05:51.6,Air Filter Pressure Drop,17.074573095275834,0
7043,Backhoe_Loader,54:51.6,Air Filter Pressure Drop,24.50486447239729,0
5911,Backhoe_Loader,36:51.6,Air Filter Pressure Drop,-22.27802785,0
9681,Backhoe_Loader,27:51.6,Air Filter Pressure Drop,32.64412129540097,0
8069,Backhoe_Loader,24:51.6,Air Filter Pressure Drop,-45.31925542,0
3754,Backhoe_Loader,51:51.6,Air Filter Pressure Drop,-229.5047986,0
7085,Backhoe_Loader,50:51.6,Air Filter Pressure Drop,-88.09548347,0
7534,Backhoe_Loader,42:51.6,Air Filter Pressure Drop,162.44134630585177,0
3126,Backhoe_Loader,15:51.6,Air Filter Pressure Drop,-67.71659958,0
8103,Backhoe_Loader,11:51.6,Air Filter Pressure Drop,-23.65802169,0
8288,Backhoe_Loader,09:51.6,Air Filter Pressure Drop,-46.60793518,0
6509,Backhoe_Loader,50:51.6,Air Filter Pressure Drop,-209.2183227,0
1316,Backhoe_Loader,34:51.6,Air Filter Pressure Drop,144.4837402,0
3543,Backhoe_Loader,20:51.6,Air Filter Pressure Drop,92.68380096,0
6397,Backhoe_Loader,12:51.6,Air Filter Pressure Drop,-141.8303059,0
3800,Backhoe_Loader,58:51.6,Air Filter Pressure Drop,61.923041845993495,0
7834,Backhoe_Loader,32:51.6,Air Filter Pressure Drop,-116.6229635,0
2186,Backhoe_Loader,12:51.6,Air Filter Pressure Drop,-120.8554967,0
2288,Backhoe_Loader,10:51.6,Air Filter Pressure Drop,129.57886391349678,0
2831,Backhoe_Loader,39:51.6,Air Filter Pressure Drop,48.99902610997087,0
6148,Backhoe_Loader,19:51.6,Air Filter Pressure Drop,-111.6950256,0
8042,Backhoe_Loader,15:51.6,Air Filter Pressure Drop,-7.96046414,0
6382,Backhoe_Loader,58:51.6,Air Filter Pressure Drop,153.68549835413768,0
7772,Backhoe_Loader,48:51.6,Air Filter Pressure Drop,-261.7709853,0
1922,Backhoe_Loader,07:51.6,Air Filter Pressure Drop,-52.11200021,0
4249,Backhoe_Loader,42:51.6,Air Filter Pressure Drop,-53.58198065,0
6716,Backhoe_Loader,38:51.6,Air Filter Pressure Drop,52.29903629647246,0
3186,Backhoe_Loader,35:51.6,Air Filter Pressure Drop,31.867339050133047,0
8861,Backhoe_Loader,31:51.6,Air Filter Pressure Drop,-18.74257571,0
7532,Backhoe_Loader,28:51.6,Air Filter Pressure Drop,81.16132581346443,0
2667,Backhoe_Loader,25:51.6,Air Filter Pressure Drop,213.57358857229917,0
4938,Backhoe_Loader,16:51.6,Air Filter Pressure Drop,-4.157566088,0
6857,Backhoe_Loader,04:51.6,Air Filter Pressure Drop,-11.00881506,0
9424,Backhoe_Loader,33:51.6,Air Filter Pressure Drop,-151.4863127,0
3997,Backhoe_Loader,09:51.6,Air Filter Pressure Drop,18.64956385099747,0
5489,Backhoe_Loader,05:51.6,Air Filter Pressure Drop,53.51583546536895,0
7206,Backhoe_Loader,38:51.6,Air Filter Pressure Drop,-16.26643628,0
1018,Backhoe_Loader,31:51.6,Air Filter Pressure Drop,26.951955327234913,0
5461,Backhoe_Loader,14:51.6,Air Filter Pressure Drop,245.36558363170718,0
5920,Backhoe_Loader,30:51.6,Air Filter Pressure Drop,-20.22358936,0
9514,Backhoe_Loader,58:51.6,Air Filter Pressure Drop,101.57463959046062,0
4090,Backhoe_Loader,56:51.6,Air Filter Pressure Drop,-109.9652148,0
5197,Backhoe_Loader,46:51.6,Air Filter Pressure Drop,-78.94834626,0
4256,Backhoe_Loader,23:51.6,Air Filter Pressure Drop,107.53073820158005,0
8828,Backhoe_Loader,06:51.6,Air Filter Pressure Drop,187.88220728854517,0
7608,Backhoe_Loader,02:51.6,Air Filter Pressure Drop,17.82342284827002,0
2224,Backhoe_Loader,41:51.6,Air Filter Pressure Drop,3.5716791197366926,0
4341,Backhoe_Loader,38:51.6,Air Filter Pressure Drop,168.09387657558946,0
1011,Backhoe_Loader,16:51.6,Air Filter Pressure Drop,112.25690553873835,0
8386,Backhoe_Loader,35:51.6,Air Filter Pressure Drop,2.2637094268804834,0
4834,Backhoe_Loader,28:51.6,Air Filter Pressure Drop,-4.765844958,0
6810,Backhoe_Loader,27:51.6,Air Filter Pressure Drop,-19.35137143,0
7365,Backhoe_Loader,18:51.6,Air Filter Pressure Drop,41.03163429173817,0
7150,Backhoe_Loader,16:51.6,Air Filter Pressure Drop,117.12594518648625,0
5988,Backhoe_Loader,38:51.6,Air Filter Pressure Drop,-40.79636365,0
4937,Backhoe_Loader,30:51.6,Air Filter Pressure Drop,122.5758868009069,0
1999,Backhoe_Loader,22:51.6,Air Filter Pressure Drop,27.117004916646874,0
9095,Backhoe_Loader,28:51.6,Air Filter Pressure Drop,29.21691539172257,0
7447,Backhoe_Loader,18:51.6,Air Filter Pressure Drop,-272.3220746,0
6705,Backhoe_Loader,08:51.6,Air Filter Pressure Drop,-19.65613348,0
6172,Backhoe_Loader,01:51.6,Air Filter Pressure Drop,37.58662067197807,0
9510,Backhoe_Loader,45:51.6,Air Filter Pressure Drop,-24.71907485,0
1350,Backhoe_Loader,17:51.6,Air Filter Pressure Drop,-71.57280733,0
3245,Backhoe_Loader,13:51.6,Air Filter Pressure Drop,12.775677835535673,0
4960,Backhoe_Loader,06:51.6,Air Filter Pressure Drop,154.10680961870352,0
8241,Backhoe_Loader,51:51.6,Air Filter Pressure Drop,-0.144743401,0
1564,Backhoe_Loader,33:51.6,Air Filter Pressure Drop,-99.11720928,0
2578,Backhoe_Loader,30:51.6,Air Filter Pressure Drop,-49.52647714,0
6080,Backhoe_Loader,25:51.6,Air Filter Pressure Drop,-101.8649139,0
5764,Backhoe_Loader,08:51.6,Air Filter Pressure Drop,101.56049998513028,0
5746,Backhoe_Loader,38:51.6,Air Filter Pressure Drop,21.76700675533928,0
1176,Backhoe_Loader,30:51.6,Air Filter Pressure Drop,-39.73702021,0
5030,Backhoe_Loader,14:51.6,Air Filter Pressure Drop,62.64949876839725,0
3172,Backhoe_Loader,12:51.6,Air Filter Pressure Drop,146.15987797228408,0
9532,Backhoe_Loader,05:51.6,Air Filter Pressure Drop,75.85461008283325,0
5981,Backhoe_Loader,01:51.6,Air Filter Pressure Drop,-150.2844322,0
9937,Backhoe_Loader,34:51.6,Air Filter Pressure Drop,165.89194025744075,0
8517,Backhoe_Loader,30:51.6,Air Filter Pressure Drop,164.69425432339824,0
9131,Backhoe_Loader,17:51.6,Air Filter Pressure Drop,13.965575538554608,0
2062,Backhoe_Loader,31:51.6,Air Filter Pressure Drop,160.5679336733328,0
1006,Backhoe_Loader,06:51.6,Air Filter Pressure Drop,-59.44384191,0
4464,Backhoe_Loader,03:51.6,Air Filter Pressure Drop,-52.88444717,0
1340,Backhoe_Loader,43:51.6,Air Filter Pressure Drop,78.32053613836761,0
1481,Backhoe_Loader,11:51.6,Air Filter Pressure Drop,-211.8036777,0
3020,Backhoe_Loader,52:51.6,Air Filter Pressure Drop,131.6602280314442,0
6491,Backhoe_Loader,31:51.6,Air Filter Pressure Drop,52.59437296080489,0
7669,Backhoe_Loader,17:51.6,Air Filter Pressure Drop,-58.27632303,0
9851,Backhoe_Loader,59:51.6,Air Filter Pressure Drop,-80.20622988,0
3213,Backhoe_Loader,37:51.6,Air Filter Pressure Drop,175.23625992430453,0
2693,Backhoe_Loader,35:51.6,Air Filter Pressure Drop,49.02240274553763,0
6553,Backhoe_Loader,19:51.6,Air Filter Pressure Drop,-4.909379406,0
5479,Backhoe_Loader,56:51.6,Air Filter Pressure Drop,-74.38484835,0
5978,Backhoe_Loader,42:51.6,Air Filter Pressure Drop,-156.4618004,0
3698,Backhoe_Loader,21:51.6,Air Filter Pressure Drop,144.50704724241405,0
6439,Backhoe_Loader,32:51.6,Air Filter Pressure Drop,156.6910041890845,0
5185,Backhoe_Loader,58:51.6,Air Filter Pressure Drop,14.64853263,0
6586,Backhoe_Loader,46:51.6,Air Filter Pressure Drop,-174.4577648,0
4021,Backhoe_Loader,37:51.6,Air Filter Pressure Drop,-38.56059156,0
4824,Backhoe_Loader,34:51.6,Air Filter Pressure Drop,-14.64334746,0
6016,Backhoe_Loader,28:51.6,Air Filter Pressure Drop,-50.59196102,0
5649,Backhoe_Loader,07:51.6,Air Filter Pressure Drop,136.60480441568734,0
2783,Backhoe_Loader,59:51.6,Air Filter Pressure Drop,266.78909373326223,0
6218,Backhoe_Loader,29:51.6,Air Filter Pressure Drop,-17.70710767,0
2299,Backhoe_Loader,21:51.6,Air Filter Pressure Drop,-11.10497412,0
4258,Backhoe_Loader,53:51.6,Air Filter Pressure Drop,-79.73831579,0
8243,Backhoe_Loader,20:51.6,Air Filter Pressure Drop,-76.65914284,0
7272,Backhoe_Loader,10:51.6,Air Filter Pressure Drop,-17.32917692,0
2120,Backhoe_Loader,53:51.6,Air Filter Pressure Drop,34.13053041630392,0
5963,Backhoe_Loader,40:51.6,Air Filter Pressure Drop,-38.31201734,0
2758,Backhoe_Loader,20:51.6,Air Filter Pressure Drop,-93.67928408,0
1148,Backhoe_Loader,04:51.6,Air Filter Pressure Drop,-217.5013263,0
6152,Backhoe_Loader,32:51.6,Air Filter Pressure Drop,138.02683633004045,0
4195,Backhoe_Loader,30:51.6,Air Filter Pressure Drop,78.54825640810652,0
5508,Backhoe_Loader,20:51.6,Air Filter Pressure Drop,-44.54139676,0
5161,Backhoe_Loader,14:51.6,Air Filter Pressure Drop,75.06692628019749,0
1669,Backhoe_Loader,11:51.6,Air Filter Pressure Drop,-102.9958212,0
9707,Backhoe_Loader,10:51.6,Air Filter Pressure Drop,93.48897674397418,0
7585,Backhoe_Loader,05:51.6,Air Filter Pressure Drop,82.92780478,0
3235,Backhoe_Loader,04:51.6,Air Filter Pressure Drop,225.9747387799912,0
4346,Backhoe_Loader,56:51.6,Air Filter Pressure Drop,11.271089433409088,0
4911,Backhoe_Loader,54:51.6,Air Filter Pressure Drop,-2.944874182,0
5930,Backhoe_Loader,51:51.6,Air Filter Pressure Drop,62.41659373885191,0
3550,Backhoe_Loader,38:51.6,Air Filter Pressure Drop,18.968415756903646,0
3879,Backhoe_Loader,30:51.6,Air Filter Pressure Drop,23.33360233023542,0
3059,Backhoe_Loader,32:51.6,Air Filter Pressure Drop,-239.871962,0
9111,Backhoe_Loader,30:51.6,Air Filter Pressure Drop,-74.2022327,0
4956,Backhoe_Loader,20:51.6,Air Filter Pressure Drop,31.781368461143966,0
6328,Backhoe_Loader,14:51.6,Air Filter Pressure Drop,217.56236472125315,0
4475,Backhoe_Loader,50:51.6,Air Filter Pressure Drop,-9.808268387,0
2820,Backhoe_Loader,09:51.6,Air Filter Pressure Drop,-322.1529004,0
7900,Backhoe_Loader,03:51.6,Air Filter Pressure Drop,168.1144754791614,0
5843,Backhoe_Loader,24:51.6,Air Filter Pressure Drop,-162.3598021,0
1353,Backhoe_Loader,16:51.6,Air Filter Pressure Drop,75.71609970621324,0
7944,Backhoe_Loader,29:51.6,Air Filter Pressure Drop,122.33726745606712,0
3263,Backhoe_Loader,57:51.6,Air Filter Pressure Drop,15.772537622374827,0
4663,Backhoe_Loader,52:51.6,Air Filter Pressure Drop,164.8209647947964,0
1492,Backhoe_Loader,31:51.6,Air Filter Pressure Drop,-285.8357413,0
6410,Backhoe_Loader,15:51.6,Air Filter Pressure Drop,238.54530887720443,0
6085,Backhoe_Loader,53:51.6,Air Filter Pressure Drop,-33.85130466,0
1067,Backhoe_Loader,52:51.6,Air Filter Pressure Drop,14.783468050931702,0
9163,Backhoe_Loader,34:51.6,Air Filter Pressure Drop,-14.80715358,0
9721,Backhoe_Loader,28:51.6,Air Filter Pressure Drop,-36.40306276,0
4750,Backhoe_Loader,20:51.6,Air Filter Pressure Drop,-167.0246809,0
9572,Backhoe_Loader,17:51.6,Air Filter Pressure Drop,135.23377545013645,0
7308,Backhoe_Loader,06:51.6,Air Filter Pressure Drop,118.4317563,0
7018,Backhoe_Loader,52:51.6,Air Filter Pressure Drop,65.36119806,0
2495,Backhoe_Loader,17:51.6,Air Filter Pressure Drop,-30.55714932,0
9127,Backhoe_Loader,14:51.6,Air Filter Pressure Drop,-149.1180813,0
1227,Backhoe_Loader,00:51.6,Air Filter Pressure Drop,-210.1108717,0
7425,Backhoe_Loader,05:51.6,Air Filter Pressure Drop,60.779551633735984,0
2508,Backhoe_Loader,01:51.6,Air Filter Pressure Drop,-304.237955,0
4224,Backhoe_Loader,01:51.6,Air Filter Pressure Drop,72.18405654629787,0
1207,Backhoe_Loader,45:51.6,Air Filter Pressure Drop,-270.6353484,0
7130,Backhoe_Loader,30:51.6,Air Filter Pressure Drop,45.74230328978057,0
4157,Backhoe_Loader,14:51.6,Air Filter Pressure Drop,-107.0638902,0
2475,Backhoe_Loader,09:51.6,Air Filter Pressure Drop,-98.332258,0
5669,Backhoe_Loader,42:51.6,Air Filter Pressure Drop,64.02072111854586,0
3307,Backhoe_Loader,35:51.6,Air Filter Pressure Drop,-244.4722595,0
9538,Backhoe_Loader,44:51.6,Air Filter Pressure Drop,-72.7665363,0
2283,Backhoe_Loader,41:51.6,Air Filter Pressure Drop,16.34410324373956,0
5593,Backhoe_Loader,36:51.6,Air Filter Pressure Drop,-83.15839348,0
7888,Backhoe_Loader,33:51.6,Air Filter Pressure Drop,-90.36782065,0
8671,Backhoe_Loader,35:51.6,Engine Oil Pressure,-43.26277443,1
4478,Backhoe_Loader,48:51.6,Engine Oil Pressure,273.4568275230879,1
9610,Backhoe_Loader,30:51.6,Engine Oil Pressure,-157.5108712,1
3699,Backhoe_Loader,55:51.6,Engine Oil Pressure,156.15556301563296,1
8253,Backhoe_Loader,41:51.6,Engine Oil Pressure,126.44699569624835,1
1662,Backhoe_Loader,51:51.6,Engine Oil Pressure,-69.61117086,1
9887,Backhoe_Loader,41:51.6,Engine Oil Pressure,38.90049255509556,1
7000,Backhoe_Loader,52:51.6,Engine Oil Pressure,156.09867452168643,1
7052,Backhoe_Loader,43:51.6,Engine Oil Pressure,-65.61438554,1
8714,Backhoe_Loader,37:51.6,Engine Oil Pressure,98.4479274,1
6215,Backhoe_Loader,49:51.6,Engine Oil Pressure,-22.71989247,1
3843,Backhoe_Loader,53:51.6,Engine Oil Pressure,252.11661450010402,1
5867,Backhoe_Loader,59:51.6,Engine Oil Pressure,98.73052474634274,1
3810,Backhoe_Loader,03:51.6,Engine Oil Pressure,-242.3156249,1
5284,Backhoe_Loader,27:51.6,Engine Oil Pressure,39.54037746573441,1
3554,Backhoe_Loader,47:51.6,Engine Oil Pressure,40.91937349464742,1
2492,Backhoe_Loader,47:51.6,Engine Oil Pressure,-43.24436494,1
4661,Backhoe_Loader,22:51.6,Engine Oil Pressure,-48.52055015,1
4955,Backhoe_Loader,13:51.6,Engine Oil Pressure,-125.3228687,1
8930,Backhoe_Loader,11:51.6,Engine Oil Pressure,-50.27637557,1
1190,Backhoe_Loader,15:51.6,Engine Oil Pressure,-44.80429182,1
4968,Backhoe_Loader,23:51.6,Engine Oil Pressure,-186.2755196,1
7635,Backhoe_Loader,20:51.6,Engine Oil Pressure,121.2307504345626,0
9549,Backhoe_Loader,18:51.6,Engine Oil Pressure,-56.49904196,0
6450,Backhoe_Loader,17:51.6,Engine Oil Pressure,-249.7696609,0
2525,Backhoe_Loader,13:51.6,Engine Oil Pressure,-6.701180137,0
8697,Backhoe_Loader,40:51.6,Engine Oil Pressure,-137.1854832,0
7805,Backhoe_Loader,06:51.6,Engine Oil Pressure,58.48133911473459,0
4018,Backhoe_Loader,45:51.6,Engine Oil Pressure,-143.652791,0
3384,Backhoe_Loader,43:51.6,Engine Oil Pressure,323.9822452,0
6152,Backhoe_Loader,40:51.6,Engine Oil Pressure,91.53581369449057,0
8512,Backhoe_Loader,59:51.6,Engine Oil Pressure,-159.0406043,0
3858,Backhoe_Loader,58:51.6,Engine Oil Pressure,-100.5988172,0
2772,Backhoe_Loader,56:51.6,Engine Oil Pressure,23.51996903700031,0
3787,Backhoe_Loader,45:51.6,Engine Oil Pressure,14.318283873499205,0
8340,Backhoe_Loader,39:51.6,Engine Oil Pressure,-67.76200455,0
2515,Backhoe_Loader,09:51.6,Engine Oil Pressure,141.87129207641297,0
4536,Backhoe_Loader,54:51.6,Engine Oil Pressure,61.89520741778216,0
2706,Backhoe_Loader,47:51.6,Engine Oil Pressure,-212.595079,0
1013,Backhoe_Loader,45:51.6,Engine Oil Pressure,43.83955165402122,0
1396,Backhoe_Loader,26:51.6,Engine Oil Pressure,-38.53255365,0
1831,Backhoe_Loader,21:51.6,Engine Oil Pressure,90.01129808712709,0
7705,Backhoe_Loader,20:51.6,Engine Oil Pressure,77.57777079276991,0
1084,Backhoe_Loader,59:51.6,Engine Oil Pressure,-165.9896498,0
4260,Backhoe_Loader,57:51.6,Engine Oil Pressure,81.42639145033412,0
1809,Backhoe_Loader,28:51.6,Engine Oil Pressure,-209.9637984,0
4823,Backhoe_Loader,27:51.6,Engine Oil Pressure,-231.9191277,0
8875,Backhoe_Loader,21:51.6,Engine Oil Pressure,-75.54026559,0
1744,Backhoe_Loader,19:51.6,Engine Oil Pressure,127.43358280886108,0
5840,Backhoe_Loader,15:51.6,Engine Oil Pressure,100.03084544461443,0
7186,Backhoe_Loader,56:51.6,Engine Oil Pressure,-61.16492099,0
5951,Backhoe_Loader,42:51.6,Engine Oil Pressure,-244.5632412,0
2946,Backhoe_Loader,20:51.6,Engine Oil Pressure,34.81764921,0
